stage,date,utm_source,utm_medium,utm_campaign,values,sales
order,2021-04-02,naver,display,campaign-03,2,4426.958
order,2021-04-02,google,display,campaign-03,0,
order,2021-01-20,naver,display,campaign-04,0,
order,2021-01-20,google,display,campaign-04,0,
order,2021-01-22,naver,display,campaign-04,0,
order,2021-01-23,naver,display,campaign-04,0,
order,2021-01-24,naver,display,campaign-04,0,
order,2021-01-24,google,display,campaign-04,0,
order,2021-01-25,google,display,campaign-04,1,2942.0955999999996
order,2021-01-25,naver,display,campaign-04,0,
order,2021-01-26,naver,display,campaign-04,1,463.864
order,2021-01-26,google,display,campaign-04,0,
order,2021-01-27,google,display,campaign-04,1,2484.9519999999998
order,2021-01-27,naver,display,campaign-04,0,
order,2021-01-28,naver,display,campaign-04,0,
order,2021-01-29,google,display,campaign-04,1,71.0
order,2021-01-30,google,display,campaign-04,0,
order,2021-01-31,naver,display,campaign-04,0,
order,2021-01-31,google,display,campaign-04,0,
order,2021-02-01,naver,display,campaign-04,0,
order,2021-02-01,google,display,campaign-04,0,
order,2021-02-02,naver,display,campaign-04,0,
order,2021-02-05,google,display,campaign-04,1,1627.8735000000001
order,2021-02-05,naver,display,campaign-04,0,
order,2021-02-06,google,display,campaign-04,1,1353.1799999999998
order,2021-02-06,naver,display,campaign-04,0,
order,2021-02-07,google,display,campaign-04,0,
order,2021-02-07,naver,display,campaign-04,0,
order,2021-02-09,naver,display,campaign-04,0,
order,2021-02-10,naver,display,campaign-04,0,
order,2021-02-10,google,display,campaign-04,0,
order,2021-02-11,naver,display,campaign-04,2,523.6
order,2021-02-12,google,display,campaign-04,0,
order,2021-02-13,google,display,campaign-04,0,
order,2021-02-13,naver,display,campaign-04,0,
order,2021-02-14,google,display,campaign-04,0,
order,2021-02-14,naver,display,campaign-04,0,
order,2021-02-15,google,display,campaign-04,0,
order,2021-02-16,naver,display,campaign-04,0,
order,2021-02-16,google,display,campaign-04,0,
order,2021-02-17,naver,display,campaign-04,1,481.21799999999996
order,2021-02-18,google,display,campaign-04,1,455.928
order,2021-02-19,naver,display,campaign-04,1,2001.154
order,2021-02-19,google,display,campaign-04,0,
order,2021-02-20,google,display,campaign-04,1,928.72199999999987
order,2021-02-20,naver,display,campaign-04,0,
order,2021-02-22,google,display,campaign-04,0,
order,2021-02-24,naver,display,campaign-04,0,
order,2021-02-25,naver,display,campaign-04,0,
order,2021-02-25,google,display,campaign-04,0,
order,2021-02-26,google,display,campaign-04,1,91.124
order,2021-02-26,naver,display,campaign-04,0,
order,2021-02-27,naver,display,campaign-04,0,
order,2021-02-27,google,display,campaign-04,0,
order,2021-02-28,google,display,campaign-04,0,
order,2021-03-01,naver,display,campaign-04,0,
order,2021-03-01,google,display,campaign-04,0,
order,2021-03-02,google,display,campaign-04,0,
order,2021-03-02,naver,display,campaign-04,0,
order,2021-03-03,naver,display,campaign-04,0,
order,2021-03-03,google,display,campaign-04,0,
order,2021-03-04,google,display,campaign-04,1,964.17
order,2021-03-04,naver,display,campaign-04,0,
order,2021-03-05,naver,display,campaign-04,0,
order,2021-03-06,google,display,campaign-04,0,
order,2021-03-07,naver,display,campaign-04,1,94.3
order,2021-03-07,google,display,campaign-04,0,
order,2021-03-08,naver,display,campaign-04,1,913.71900000000016
order,2021-03-09,google,display,campaign-04,0,
order,2021-03-09,naver,display,campaign-04,0,
order,2021-03-10,naver,display,campaign-04,1,365.82
order,2021-03-10,google,display,campaign-04,0,
order,2021-03-11,google,display,campaign-04,0,
order,2021-03-12,naver,display,campaign-04,1,604.594
order,2021-03-12,google,display,campaign-04,0,
order,2021-03-13,naver,display,campaign-04,0,
order,2021-03-13,google,display,campaign-04,0,
order,2021-03-14,google,display,campaign-04,2,5265.292
order,2021-03-14,naver,display,campaign-04,2,4392.876
order,2021-03-15,google,display,campaign-04,0,
order,2021-03-15,naver,display,campaign-04,0,
order,2021-03-16,naver,display,campaign-04,0,
order,2021-03-17,naver,display,campaign-04,0,
order,2021-03-17,google,display,campaign-04,0,
order,2021-03-19,google,display,campaign-04,1,13.76
order,2021-03-20,google,display,campaign-04,0,
order,2021-03-21,google,display,campaign-04,1,1153.71
order,2021-03-21,naver,display,campaign-04,0,
order,2021-03-22,naver,display,campaign-04,1,885.596
order,2021-03-22,google,display,campaign-04,1,2863.48
order,2021-03-23,naver,display,campaign-04,0,
order,2021-03-24,naver,display,campaign-04,1,3628.5020000000004
order,2021-03-24,google,display,campaign-04,1,12037.794
order,2021-03-25,google,display,campaign-04,1,2609.0199999999995
order,2021-03-25,naver,display,campaign-04,0,
order,2021-03-26,google,display,campaign-04,0,
order,2021-03-27,google,display,campaign-04,0,
order,2021-03-28,naver,display,campaign-04,0,
order,2021-03-28,google,display,campaign-04,0,
order,2021-03-29,naver,display,campaign-04,1,1369.284
order,2021-03-29,google,display,campaign-04,1,1345.448
order,2021-03-30,google,display,campaign-04,2,2881.582
order,2021-03-31,naver,display,campaign-04,0,
order,2021-04-01,google,display,campaign-04,0,
order,2021-04-01,naver,display,campaign-04,0,
order,2021-04-02,naver,display,campaign-04,1,3303.937
order,2021-04-02,google,display,campaign-04,1,1101.424
order,2021-01-20,naver,display,campaign-05,0,
order,2021-01-21,google,display,campaign-05,0,
order,2021-01-22,naver,display,campaign-05,0,
order,2021-01-23,naver,display,campaign-05,0,
order,2021-01-23,google,display,campaign-05,0,
order,2021-01-24,naver,display,campaign-05,0,
order,2021-01-24,google,display,campaign-05,0,
order,2021-01-25,google,display,campaign-05,1,335.068
order,2021-01-26,google,display,campaign-05,0,
order,2021-01-27,naver,display,campaign-05,1,658.186
order,2021-01-27,google,display,campaign-05,0,
order,2021-01-28,naver,display,campaign-05,1,58.82
order,2021-01-28,google,display,campaign-05,1,538.182
order,2021-01-29,naver,display,campaign-05,0,
order,2021-01-30,naver,display,campaign-05,1,543.594
order,2021-01-30,google,display,campaign-05,0,
order,2021-01-31,google,display,campaign-05,1,592.464
order,2021-01-31,naver,display,campaign-05,0,
order,2021-02-01,naver,display,campaign-05,0,
order,2021-02-01,google,display,campaign-05,0,
order,2021-02-02,google,display,campaign-05,0,
order,2021-02-02,naver,display,campaign-05,0,
order,2021-02-03,google,display,campaign-05,0,
order,2021-02-04,naver,display,campaign-05,1,282.108
order,2021-02-05,naver,display,campaign-05,0,
order,2021-02-05,google,display,campaign-05,0,
order,2021-02-06,google,display,campaign-05,1,993.90000000000009
order,2021-02-06,naver,display,campaign-05,1,4705.1
order,2021-02-08,google,display,campaign-05,0,
order,2021-02-09,naver,display,campaign-05,1,1086.1
order,2021-02-09,google,display,campaign-05,1,1069.132
order,2021-02-10,naver,display,campaign-05,3,4083.1620000000003
order,2021-02-10,google,display,campaign-05,2,1852.6260000000002
order,2021-02-11,naver,display,campaign-05,1,2517.9219999999996
order,2021-02-12,naver,display,campaign-05,0,
order,2021-02-14,google,display,campaign-05,0,
order,2021-02-15,naver,display,campaign-05,2,4586.592
order,2021-02-15,google,display,campaign-05,1,994.592
order,2021-02-16,google,display,campaign-05,1,4941.3108000000011
order,2021-02-16,naver,display,campaign-05,0,
order,2021-02-17,naver,display,campaign-05,1,2271.284
order,2021-02-18,naver,display,campaign-05,2,4567.818
order,2021-02-19,google,display,campaign-05,0,
order,2021-02-21,google,display,campaign-05,0,
order,2021-02-22,google,display,campaign-05,1,1593.5819999999999
order,2021-02-24,naver,display,campaign-05,0,
order,2021-02-24,google,display,campaign-05,0,
order,2021-02-26,naver,display,campaign-05,1,1451.4379999999999
order,2021-02-26,google,display,campaign-05,0,
order,2021-02-28,naver,display,campaign-05,0,
order,2021-02-28,google,display,campaign-05,0,
order,2021-03-01,google,display,campaign-05,0,
order,2021-03-01,naver,display,campaign-05,0,
order,2021-03-02,google,display,campaign-05,0,
order,2021-03-03,naver,display,campaign-05,0,
order,2021-03-03,google,display,campaign-05,0,
order,2021-03-04,naver,display,campaign-05,1,25.472
order,2021-03-05,google,display,campaign-05,0,
order,2021-03-05,naver,display,campaign-05,0,
order,2021-03-06,google,display,campaign-05,0,
order,2021-03-06,naver,display,campaign-05,0,
order,2021-03-07,naver,display,campaign-05,0,
order,2021-03-07,google,display,campaign-05,0,
order,2021-03-08,naver,display,campaign-05,1,452.12800000000004
order,2021-03-08,google,display,campaign-05,0,
order,2021-03-09,google,display,campaign-05,1,1489.4779999999998
order,2021-03-09,naver,display,campaign-05,0,
order,2021-03-10,google,display,campaign-05,1,43.13
order,2021-03-11,naver,display,campaign-05,1,1794.3020000000001
order,2021-03-11,google,display,campaign-05,0,
order,2021-03-13,naver,display,campaign-05,1,927.268
order,2021-03-14,google,display,campaign-05,3,6900.2510000000011
order,2021-03-14,naver,display,campaign-05,0,
order,2021-03-15,google,display,campaign-05,1,145.476
order,2021-03-15,naver,display,campaign-05,0,
order,2021-03-16,google,display,campaign-05,0,
order,2021-03-17,naver,display,campaign-05,1,1496.2939999999999
order,2021-03-18,google,display,campaign-05,1,5941.436
order,2021-03-18,naver,display,campaign-05,0,
order,2021-03-19,naver,display,campaign-05,0,
order,2021-03-20,naver,display,campaign-05,1,22.201999999999998
order,2021-03-20,google,display,campaign-05,0,
order,2021-03-21,google,display,campaign-05,0,
order,2021-03-22,naver,display,campaign-05,0,
order,2021-03-23,naver,display,campaign-05,1,615.932
order,2021-03-23,google,display,campaign-05,0,
order,2021-03-24,naver,display,campaign-05,1,439.11400000000003
order,2021-03-24,google,display,campaign-05,0,
order,2021-03-25,naver,display,campaign-05,0,
order,2021-03-25,google,display,campaign-05,0,
order,2021-03-26,google,display,campaign-05,0,
order,2021-03-27,google,display,campaign-05,1,122.95
order,2021-03-27,naver,display,campaign-05,0,
order,2021-03-28,google,display,campaign-05,1,925.94900000000007
order,2021-03-28,naver,display,campaign-05,1,552.2299999999999
order,2021-03-29,google,display,campaign-05,1,107.71
order,2021-03-29,naver,display,campaign-05,0,
order,2021-03-30,google,display,campaign-05,1,337.688
order,2021-03-30,naver,display,campaign-05,1,4.833
order,2021-03-31,naver,display,campaign-05,0,
order,2021-03-31,google,display,campaign-05,0,
order,2021-04-01,naver,display,campaign-05,0,
order,2021-04-01,google,display,campaign-05,0,
order,2021-04-02,google,display,campaign-05,0,
order,2021-04-02,naver,display,campaign-05,0,
visit,2021-01-20,naver,cpc,campaign-01,2,0.0
visit,2021-01-21,naver,cpc,campaign-01,1,0.0
visit,2021-01-22,naver,cpc,campaign-01,1,0.0
visit,2021-01-23,google,cpc,campaign-01,2,0.0
visit,2021-01-23,naver,cpc,campaign-01,1,0.0
visit,2021-01-24,naver,cpc,campaign-01,1,0.0
visit,2021-01-24,google,cpc,campaign-01,1,0.0
visit,2021-01-25,google,cpc,campaign-01,1,0.0
visit,2021-01-25,naver,cpc,campaign-01,1,0.0
visit,2021-01-26,naver,cpc,campaign-01,3,0.0
visit,2021-01-26,google,cpc,campaign-01,1,0.0
visit,2021-01-27,naver,cpc,campaign-01,1,0.0
visit,2021-01-27,google,cpc,campaign-01,3,0.0
visit,2021-01-28,naver,cpc,campaign-01,1,0.0
visit,2021-01-28,google,cpc,campaign-01,1,0.0
visit,2021-01-29,naver,cpc,campaign-01,3,0.0
visit,2021-01-30,naver,cpc,campaign-01,1,0.0
visit,2021-01-31,google,cpc,campaign-01,1,0.0
visit,2021-01-31,naver,cpc,campaign-01,1,0.0
visit,2021-02-01,google,cpc,campaign-01,1,0.0
visit,2021-02-01,naver,cpc,campaign-01,1,0.0
visit,2021-02-02,google,cpc,campaign-01,1,0.0
visit,2021-02-04,naver,cpc,campaign-01,1,0.0
visit,2021-02-06,google,cpc,campaign-01,2,0.0
visit,2021-02-07,google,cpc,campaign-01,2,0.0
visit,2021-02-08,google,cpc,campaign-01,2,0.0
visit,2021-02-08,naver,cpc,campaign-01,1,0.0
visit,2021-02-09,google,cpc,campaign-01,1,0.0
visit,2021-02-10,google,cpc,campaign-01,3,0.0
visit,2021-02-10,naver,cpc,campaign-01,1,0.0
visit,2021-02-12,google,cpc,campaign-01,1,0.0
visit,2021-02-13,google,cpc,campaign-01,2,0.0
visit,2021-02-14,naver,cpc,campaign-01,1,0.0
visit,2021-02-15,google,cpc,campaign-01,3,0.0
visit,2021-02-15,naver,cpc,campaign-01,1,0.0
visit,2021-02-17,google,cpc,campaign-01,1,0.0
visit,2021-02-18,google,cpc,campaign-01,1,0.0
visit,2021-02-19,naver,cpc,campaign-01,2,0.0
visit,2021-02-20,naver,cpc,campaign-01,1,0.0
visit,2021-02-21,google,cpc,campaign-01,2,0.0
visit,2021-02-22,naver,cpc,campaign-01,1,0.0
visit,2021-02-24,google,cpc,campaign-01,1,0.0
visit,2021-02-24,naver,cpc,campaign-01,1,0.0
visit,2021-02-25,google,cpc,campaign-01,1,0.0
visit,2021-02-25,naver,cpc,campaign-01,1,0.0
visit,2021-02-26,naver,cpc,campaign-01,1,0.0
visit,2021-02-26,google,cpc,campaign-01,2,0.0
visit,2021-02-28,google,cpc,campaign-01,2,0.0
visit,2021-02-28,naver,cpc,campaign-01,3,0.0
visit,2021-03-01,google,cpc,campaign-01,1,0.0
visit,2021-03-01,naver,cpc,campaign-01,1,0.0
visit,2021-03-02,google,cpc,campaign-01,1,0.0
visit,2021-03-03,naver,cpc,campaign-01,2,0.0
visit,2021-03-04,naver,cpc,campaign-01,1,0.0
visit,2021-03-04,google,cpc,campaign-01,2,0.0
visit,2021-03-05,google,cpc,campaign-01,1,0.0
visit,2021-03-05,naver,cpc,campaign-01,1,0.0
visit,2021-03-06,naver,cpc,campaign-01,1,0.0
visit,2021-03-07,naver,cpc,campaign-01,1,0.0
visit,2021-03-07,google,cpc,campaign-01,1,0.0
visit,2021-03-08,naver,cpc,campaign-01,1,0.0
visit,2021-03-09,naver,cpc,campaign-01,1,0.0
visit,2021-03-10,naver,cpc,campaign-01,1,0.0
visit,2021-03-10,google,cpc,campaign-01,1,0.0
visit,2021-03-11,naver,cpc,campaign-01,2,0.0
visit,2021-03-12,google,cpc,campaign-01,1,0.0
visit,2021-03-13,google,cpc,campaign-01,3,0.0
visit,2021-03-13,naver,cpc,campaign-01,2,0.0
visit,2021-03-14,naver,cpc,campaign-01,1,0.0
visit,2021-03-15,naver,cpc,campaign-01,3,0.0
visit,2021-03-15,google,cpc,campaign-01,3,0.0
visit,2021-03-16,google,cpc,campaign-01,1,0.0
visit,2021-03-17,naver,cpc,campaign-01,1,0.0
visit,2021-03-17,google,cpc,campaign-01,1,0.0
visit,2021-03-18,google,cpc,campaign-01,1,0.0
visit,2021-03-19,google,cpc,campaign-01,2,0.0
visit,2021-03-19,naver,cpc,campaign-01,1,0.0
visit,2021-03-20,naver,cpc,campaign-01,1,0.0
visit,2021-03-20,google,cpc,campaign-01,1,0.0
visit,2021-03-21,google,cpc,campaign-01,2,0.0
visit,2021-03-22,naver,cpc,campaign-01,1,0.0
visit,2021-03-22,google,cpc,campaign-01,1,0.0
visit,2021-03-24,google,cpc,campaign-01,1,0.0
visit,2021-03-25,google,cpc,campaign-01,2,0.0
visit,2021-03-25,naver,cpc,campaign-01,1,0.0
visit,2021-03-26,naver,cpc,campaign-01,3,0.0
visit,2021-03-26,google,cpc,campaign-01,1,0.0
visit,2021-03-27,naver,cpc,campaign-01,4,0.0
visit,2021-03-28,naver,cpc,campaign-01,1,0.0
visit,2021-03-29,google,cpc,campaign-01,2,0.0
visit,2021-03-29,naver,cpc,campaign-01,1,0.0
visit,2021-03-30,naver,cpc,campaign-01,1,0.0
visit,2021-03-31,naver,cpc,campaign-01,1,0.0
visit,2021-04-01,google,cpc,campaign-01,2,0.0
visit,2021-04-01,naver,cpc,campaign-01,1,0.0
visit,2021-04-02,google,cpc,campaign-01,2,0.0
visit,2021-01-20,google,cpc,campaign-02,1,0.0
visit,2021-01-20,naver,cpc,campaign-02,2,0.0
visit,2021-01-22,google,cpc,campaign-02,1,0.0
visit,2021-01-22,naver,cpc,campaign-02,2,0.0
visit,2021-01-23,google,cpc,campaign-02,1,0.0
visit,2021-01-23,naver,cpc,campaign-02,1,0.0
visit,2021-01-24,google,cpc,campaign-02,1,0.0
visit,2021-01-24,naver,cpc,campaign-02,1,0.0
visit,2021-01-25,naver,cpc,campaign-02,2,0.0
visit,2021-01-25,google,cpc,campaign-02,2,0.0
visit,2021-01-28,naver,cpc,campaign-02,2,0.0
visit,2021-01-28,google,cpc,campaign-02,1,0.0
visit,2021-01-29,google,cpc,campaign-02,2,0.0
visit,2021-01-30,google,cpc,campaign-02,1,0.0
visit,2021-01-30,naver,cpc,campaign-02,4,0.0
visit,2021-02-01,google,cpc,campaign-02,1,0.0
visit,2021-02-01,naver,cpc,campaign-02,1,0.0
visit,2021-02-03,naver,cpc,campaign-02,2,0.0
visit,2021-02-04,google,cpc,campaign-02,1,0.0
visit,2021-02-05,naver,cpc,campaign-02,1,0.0
visit,2021-02-06,naver,cpc,campaign-02,1,0.0
visit,2021-02-07,google,cpc,campaign-02,1,0.0
visit,2021-02-08,naver,cpc,campaign-02,2,0.0
visit,2021-02-09,naver,cpc,campaign-02,1,0.0
visit,2021-02-09,google,cpc,campaign-02,1,0.0
visit,2021-02-10,naver,cpc,campaign-02,1,0.0
visit,2021-02-11,naver,cpc,campaign-02,2,0.0
visit,2021-02-11,google,cpc,campaign-02,2,0.0
visit,2021-02-12,naver,cpc,campaign-02,1,0.0
visit,2021-02-13,google,cpc,campaign-02,1,0.0
visit,2021-02-14,google,cpc,campaign-02,3,0.0
visit,2021-02-14,naver,cpc,campaign-02,1,0.0
visit,2021-02-15,google,cpc,campaign-02,3,0.0
visit,2021-02-16,naver,cpc,campaign-02,1,0.0
visit,2021-02-17,naver,cpc,campaign-02,4,0.0
visit,2021-02-17,google,cpc,campaign-02,1,0.0
visit,2021-02-18,naver,cpc,campaign-02,2,0.0
visit,2021-02-18,google,cpc,campaign-02,1,0.0
visit,2021-02-19,naver,cpc,campaign-02,2,0.0
visit,2021-02-19,google,cpc,campaign-02,1,0.0
visit,2021-02-20,naver,cpc,campaign-02,1,0.0
visit,2021-02-20,google,cpc,campaign-02,3,0.0
visit,2021-02-22,google,cpc,campaign-02,2,0.0
visit,2021-02-22,naver,cpc,campaign-02,3,0.0
visit,2021-02-23,google,cpc,campaign-02,2,0.0
visit,2021-02-24,naver,cpc,campaign-02,2,0.0
visit,2021-02-24,google,cpc,campaign-02,1,0.0
visit,2021-02-25,google,cpc,campaign-02,2,0.0
visit,2021-02-25,naver,cpc,campaign-02,2,0.0
visit,2021-02-26,google,cpc,campaign-02,1,0.0
visit,2021-02-26,naver,cpc,campaign-02,1,0.0
visit,2021-02-27,google,cpc,campaign-02,2,0.0
visit,2021-02-27,naver,cpc,campaign-02,1,0.0
visit,2021-03-01,google,cpc,campaign-02,1,0.0
visit,2021-03-02,google,cpc,campaign-02,2,0.0
visit,2021-03-03,naver,cpc,campaign-02,1,0.0
visit,2021-03-05,google,cpc,campaign-02,4,0.0
visit,2021-03-05,naver,cpc,campaign-02,2,0.0
visit,2021-03-06,google,cpc,campaign-02,3,0.0
visit,2021-03-06,naver,cpc,campaign-02,1,0.0
visit,2021-03-07,google,cpc,campaign-02,3,0.0
visit,2021-03-08,google,cpc,campaign-02,2,0.0
visit,2021-03-09,naver,cpc,campaign-02,3,0.0
visit,2021-03-10,naver,cpc,campaign-02,2,0.0
visit,2021-03-10,google,cpc,campaign-02,1,0.0
visit,2021-03-11,google,cpc,campaign-02,1,0.0
visit,2021-03-12,naver,cpc,campaign-02,2,0.0
visit,2021-03-13,naver,cpc,campaign-02,1,0.0
visit,2021-03-14,naver,cpc,campaign-02,1,0.0
visit,2021-03-16,google,cpc,campaign-02,3,0.0
visit,2021-03-17,google,cpc,campaign-02,1,0.0
visit,2021-03-18,naver,cpc,campaign-02,3,0.0
visit,2021-03-18,google,cpc,campaign-02,1,0.0
visit,2021-03-19,naver,cpc,campaign-02,1,0.0
visit,2021-03-20,google,cpc,campaign-02,1,0.0
visit,2021-03-21,naver,cpc,campaign-02,4,0.0
visit,2021-03-21,google,cpc,campaign-02,4,0.0
visit,2021-03-22,google,cpc,campaign-02,1,0.0
visit,2021-03-23,google,cpc,campaign-02,1,0.0
visit,2021-03-24,google,cpc,campaign-02,1,0.0
visit,2021-03-24,naver,cpc,campaign-02,1,0.0
visit,2021-03-25,naver,cpc,campaign-02,2,0.0
visit,2021-03-26,google,cpc,campaign-02,1,0.0
visit,2021-03-27,google,cpc,campaign-02,2,0.0
visit,2021-03-27,naver,cpc,campaign-02,1,0.0
visit,2021-03-28,google,cpc,campaign-02,2,0.0
visit,2021-03-28,naver,cpc,campaign-02,2,0.0
visit,2021-03-29,naver,cpc,campaign-02,1,0.0
visit,2021-03-29,google,cpc,campaign-02,1,0.0
visit,2021-03-30,google,cpc,campaign-02,1,0.0
visit,2021-03-31,naver,cpc,campaign-02,1,0.0
visit,2021-04-01,google,cpc,campaign-02,2,0.0
visit,2021-04-01,naver,cpc,campaign-02,1,0.0
visit,2021-01-20,naver,cpc,campaign-03,2,0.0
visit,2021-01-21,google,cpc,campaign-03,2,0.0
visit,2021-01-22,naver,cpc,campaign-03,1,0.0
visit,2021-01-23,google,cpc,campaign-03,1,0.0
visit,2021-01-23,naver,cpc,campaign-03,1,0.0
visit,2021-01-24,naver,cpc,campaign-03,2,0.0
visit,2021-01-25,google,cpc,campaign-03,3,0.0
visit,2021-01-26,google,cpc,campaign-03,1,0.0
visit,2021-01-27,naver,cpc,campaign-03,1,0.0
visit,2021-01-29,naver,cpc,campaign-03,3,0.0
visit,2021-01-29,google,cpc,campaign-03,2,0.0
visit,2021-01-30,google,cpc,campaign-03,1,0.0
visit,2021-01-30,naver,cpc,campaign-03,2,0.0
visit,2021-01-31,naver,cpc,campaign-03,4,0.0
visit,2021-02-01,naver,cpc,campaign-03,2,0.0
visit,2021-02-01,google,cpc,campaign-03,2,0.0
visit,2021-02-02,naver,cpc,campaign-03,1,0.0
visit,2021-02-03,naver,cpc,campaign-03,1,0.0
visit,2021-02-04,google,cpc,campaign-03,2,0.0
visit,2021-02-04,naver,cpc,campaign-03,1,0.0
visit,2021-02-05,google,cpc,campaign-03,4,0.0
visit,2021-02-05,naver,cpc,campaign-03,1,0.0
visit,2021-02-06,google,cpc,campaign-03,1,0.0
visit,2021-02-06,naver,cpc,campaign-03,1,0.0
visit,2021-02-07,naver,cpc,campaign-03,1,0.0
visit,2021-02-08,naver,cpc,campaign-03,2,0.0
visit,2021-02-09,naver,cpc,campaign-03,3,0.0
visit,2021-02-09,google,cpc,campaign-03,1,0.0
visit,2021-02-10,google,cpc,campaign-03,2,0.0
visit,2021-02-10,naver,cpc,campaign-03,1,0.0
visit,2021-02-12,google,cpc,campaign-03,1,0.0
visit,2021-02-12,naver,cpc,campaign-03,1,0.0
visit,2021-02-13,naver,cpc,campaign-03,2,0.0
visit,2021-02-13,google,cpc,campaign-03,1,0.0
visit,2021-02-14,naver,cpc,campaign-03,1,0.0
visit,2021-02-14,google,cpc,campaign-03,2,0.0
visit,2021-02-15,naver,cpc,campaign-03,2,0.0
visit,2021-02-17,google,cpc,campaign-03,2,0.0
visit,2021-02-17,naver,cpc,campaign-03,1,0.0
visit,2021-02-18,google,cpc,campaign-03,1,0.0
visit,2021-02-19,google,cpc,campaign-03,1,0.0
visit,2021-02-20,google,cpc,campaign-03,5,0.0
visit,2021-02-20,naver,cpc,campaign-03,4,0.0
visit,2021-02-21,google,cpc,campaign-03,2,0.0
visit,2021-02-21,naver,cpc,campaign-03,2,0.0
visit,2021-02-22,google,cpc,campaign-03,1,0.0
visit,2021-02-23,naver,cpc,campaign-03,1,0.0
visit,2021-02-23,google,cpc,campaign-03,2,0.0
visit,2021-02-24,google,cpc,campaign-03,1,0.0
visit,2021-02-26,google,cpc,campaign-03,1,0.0
visit,2021-02-26,naver,cpc,campaign-03,2,0.0
visit,2021-03-01,google,cpc,campaign-03,1,0.0
visit,2021-03-01,naver,cpc,campaign-03,1,0.0
visit,2021-03-02,google,cpc,campaign-03,1,0.0
visit,2021-03-03,google,cpc,campaign-03,1,0.0
visit,2021-03-05,google,cpc,campaign-03,1,0.0
visit,2021-03-06,naver,cpc,campaign-03,2,0.0
visit,2021-03-08,naver,cpc,campaign-03,1,0.0
visit,2021-03-10,naver,cpc,campaign-03,1,0.0
visit,2021-03-10,google,cpc,campaign-03,2,0.0
visit,2021-03-11,google,cpc,campaign-03,1,0.0
visit,2021-03-11,naver,cpc,campaign-03,3,0.0
visit,2021-03-12,naver,cpc,campaign-03,2,0.0
visit,2021-03-12,google,cpc,campaign-03,1,0.0
visit,2021-03-13,google,cpc,campaign-03,2,0.0
visit,2021-03-13,naver,cpc,campaign-03,3,0.0
visit,2021-03-14,google,cpc,campaign-03,3,0.0
visit,2021-03-15,naver,cpc,campaign-03,2,0.0
visit,2021-03-16,naver,cpc,campaign-03,1,0.0
visit,2021-03-16,google,cpc,campaign-03,3,0.0
visit,2021-03-17,google,cpc,campaign-03,2,0.0
visit,2021-03-18,naver,cpc,campaign-03,1,0.0
visit,2021-03-19,naver,cpc,campaign-03,1,0.0
visit,2021-03-20,google,cpc,campaign-03,1,0.0
visit,2021-03-21,naver,cpc,campaign-03,1,0.0
visit,2021-03-22,google,cpc,campaign-03,2,0.0
visit,2021-03-22,naver,cpc,campaign-03,1,0.0
visit,2021-03-23,naver,cpc,campaign-03,1,0.0
visit,2021-03-23,google,cpc,campaign-03,1,0.0
visit,2021-03-24,naver,cpc,campaign-03,3,0.0
visit,2021-03-24,google,cpc,campaign-03,1,0.0
visit,2021-03-25,google,cpc,campaign-03,2,0.0
visit,2021-03-25,naver,cpc,campaign-03,1,0.0
visit,2021-03-26,google,cpc,campaign-03,3,0.0
visit,2021-03-27,naver,cpc,campaign-03,2,0.0
visit,2021-03-27,google,cpc,campaign-03,1,0.0
visit,2021-03-28,naver,cpc,campaign-03,1,0.0
visit,2021-03-30,naver,cpc,campaign-03,1,0.0
visit,2021-03-31,naver,cpc,campaign-03,1,0.0
visit,2021-04-01,naver,cpc,campaign-03,2,0.0
visit,2021-04-02,naver,cpc,campaign-03,1,0.0
visit,2021-04-02,google,cpc,campaign-03,4,0.0
visit,2021-01-21,naver,cpc,campaign-04,2,0.0
visit,2021-01-21,google,cpc,campaign-04,2,0.0
visit,2021-01-24,google,cpc,campaign-04,2,0.0
visit,2021-01-25,naver,cpc,campaign-04,3,0.0
visit,2021-01-26,google,cpc,campaign-04,1,0.0
visit,2021-01-27,google,cpc,campaign-04,1,0.0
visit,2021-01-27,naver,cpc,campaign-04,1,0.0
visit,2021-01-28,naver,cpc,campaign-04,1,0.0
visit,2021-01-30,google,cpc,campaign-04,1,0.0
visit,2021-01-30,naver,cpc,campaign-04,1,0.0
visit,2021-01-31,naver,cpc,campaign-04,1,0.0
visit,2021-02-01,naver,cpc,campaign-04,1,0.0
visit,2021-02-02,naver,cpc,campaign-04,2,0.0
visit,2021-02-02,google,cpc,campaign-04,4,0.0
visit,2021-02-03,google,cpc,campaign-04,1,0.0
visit,2021-02-05,naver,cpc,campaign-04,1,0.0
visit,2021-02-06,naver,cpc,campaign-04,1,0.0
visit,2021-02-07,naver,cpc,campaign-04,1,0.0
visit,2021-02-08,naver,cpc,campaign-04,3,0.0
visit,2021-02-09,naver,cpc,campaign-04,1,0.0
visit,2021-02-09,google,cpc,campaign-04,2,0.0
visit,2021-02-10,google,cpc,campaign-04,3,0.0
visit,2021-02-10,naver,cpc,campaign-04,5,0.0
visit,2021-02-11,google,cpc,campaign-04,1,0.0
visit,2021-02-11,naver,cpc,campaign-04,1,0.0
visit,2021-02-12,google,cpc,campaign-04,1,0.0
visit,2021-02-13,google,cpc,campaign-04,1,0.0
visit,2021-02-13,naver,cpc,campaign-04,1,0.0
visit,2021-02-14,naver,cpc,campaign-04,2,0.0
